ztf_id,label,g_peak,g_duration,burst_ratio,g_rise,g_stability,r_peak,r_duration,r_rise,r_stability,peak_color,abs_mag_g
ZTF18abmrhom,SN Ia,18.766481,29.852580999955535,0.9913734552314832,26.33800775855671,0.4604191428571432,19.245094,2398.249884299934,0.0001606032184158861,0.22172586666666685,-0.47861300000000284,-19.164847620723656
ZTF18abmjvuf,SN Ia,19.174042,22.043854200281203,1.0,29.85491977917176,99.0,18.857765,26.983009200077504,14.120647182389847,0.19402999999999995,0.3162769999999995,-18.36138039048553
ZTF18abmoung,SN Ia,19.245874,22.900798599701375,0.8103744015358887,8.766592403693224,0.25363371428571363,18.834965,33.951620400417596,7.207380757987379,0.09835514285714224,0.4109090000000002,-18.00833961126471
ZTF18abltfho,SN IIn,18.339235,51.96112259989604,1.0,16.44434472427908,0.2903522000000002,18.315676,51.92920139990747,16.783893882853672,0.20062314285714272,0.023558999999998775,-18.522694520998247
ZTF18abmkaps,SN Ia-91T,18.114906,31.00509259989485,0.9993467859604502,23.51543912794106,0.46783016666666616,17.995644,30.981550899799913,41.554940982618426,0.3727811250000004,0.11926200000000264,-19.39136867218191
ZTF18abmxahs,SN Ia,15.189333,226.32055559987202,0.10153228889148622,431.20879886052154,1.15607425,15.246805,42.92662040004507,405.85069453655683,0.3549459999999999,-0.057472000000000634,-18.822091650501818
ZTF18abmxdhb,SN Ia,18.30366,43.78958330024034,1.0,32.628026972638835,0.27953962499999996,18.429642,44.0394561002031,27.48618894819045,0.14318391666666663,-0.12598200000000048,-19.081946273598312
ZTF18abobkii,SN Ia,18.82018,37.879965299740434,1.0,6.796735831058444,0.3147059999999997,18.16555,42.00277779996395,32.23562137689809,0.1958349999999999,0.6546300000000009,-18.219807729173873
ZTF18abmxmsv,SN Ia,18.845636,23.882106500212103,0.011426158497141356,11.129498437888172,0.3771875000000007,18.778475,23.882407399825752,12.448417268037032,0.1571963333333327,0.0671609999999987,-19.31448007352703
ZTF18abncimo,SN Ia,17.79786,32.987337899859995,0.7179726031375301,43.480753399954146,0.3913839999999998,18.910679,1744.0675115999766,0.06976230470614515,0.2465333750000005,-1.1128189999999982,-19.135526419804187
ZTF18ablqqqp,SN Ia,18.814917,28.02226849971339,1.0,9.891065128384117,0.5661486666666656,18.915468,37.908807900268584,11.999629645881102,0.22962099999999985,-0.10055099999999939,-19.345199073527027
ZTF18abokpvh,SN Ia,18.635424,19.02439820021391,1.0,21.59954819051016,0.0943484166666666,18.642075,37.97261579986662,15.224772892272266,0.1328258,-0.006650999999997964,-19.040142008486747
ZTF18abntsgz,SN Ia,18.993082,30.966307900380343,1.0,14.229820161607117,0.21050685714285702,18.647617,42.89380789967254,20.827867020148087,0.1531926666666663,0.3454650000000008,-17.66188409520712
ZTF18abnxhmc,SN Ia,18.65082,25.940138900186867,1.0,7.954609974698082,0.3147720000000005,18.48803,50.892175999935716,20.532953652701558,0.19940346153846195,0.1627900000000011,-18.91336403493099
ZTF18abmwnov,SN Ia,17.978445,53.92254630010575,0.998781644200427,27.540249398773035,0.5519441249999999,17.822495,2449.1446412000805,42.29408575834105,0.1904386470588235,0.1559500000000007,-18.577447279943797
ZTF18abokyfk,SN II,17.768456,76.82050919998437,0.9999741604282915,32.727695472531344,0.16270271428571448,17.541605,2459.0174652999267,34.38632525766921,0.1394197831325301,0.2268509999999999,-16.566775871003145
ZTF18abpaywm,SN Ia,17.849625,35.91254619974643,1.0,24.483023067423115,0.1321963157894737,17.63363,68.83379629999399,46.57124359490252,0.18473473913043484,0.2159949999999995,-18.57655364240375
ZTF18abpttky,SN Ia,18.889532,15.917106400243938,1.0,0.0,0.28447360000000044,18.914171,27.86371529987082,13.635963698487434,0.23645628571428595,-0.02463900000000052,-18.89198050383644
ZTF18abqlpgq,SN Ia,18.83011,17.936365799978375,1.0,21.393574766413337,0.14868433333333306,18.914068,2419.0877661998384,12.568278907519684,0.2232115454545455,-0.08395799999999909,-19.22455895940489
ZTF18abquher,SN Ia,18.004923,15.932939799968153,1.0,50.15742091839216,0.13074928571428554,17.774326,41.93430549977347,49.64351234577204,0.1692492272727275,0.23059700000000305,-18.65004309520712
ZTF18abpamut,SN Ia,18.462725,22.036794000305235,0.8838778700208457,24.1647486115207,0.1589196666666671,18.51946,21.89340279996395,15.864117469596456,0.15449699999999986,-0.05673499999999976,-19.04354967218191
ZTF18abpmmpo,SN Ia,18.124117,26.939513800200075,0.9994247768776353,27.623111463066305,0.17114425000000022,18.24912,32.89890050003305,26.64670530524175,0.20242499999999966,-0.12500300000000308,-19.41130539048553
ZTF18abojpnr,SN IIb,19.173237,26.941423600073904,0.9015249013469256,4.791557126069061,0.13137922222222187,18.715961,26.941435200162232,6.158495762976967,0.16393019999999936,0.45727600000000024,-16.857035412165622
ZTF18abrqedj,SN Ia,18.4419,2684.735231500119,0.9672184704026275,0.4934818602404243,0.06255108510638281,17.0771,96.0287037002854,79.84863885128084,0.27512029999999965,1.364799999999999,-17.543911833375976
ZTF18abrlljc,SN IIP,18.281977,18.99381939973682,1.0,12.928831421276495,0.104003333333333,18.320974,72.82097220001742,8.045818827300856,0.1734827142857139,-0.038996999999998394,-18.37298909520712
ZTF20acfkzcg,SN IIP,18.08067,112.89179399982095,0.9998123576379384,32.43576450094053,0.059311111111110995,17.7716,183.65326389996335,5.662332997047903,0.09280986000000009,0.30907000000000195,-16.438654106209523
ZTF18abrzeym,SN Ia,18.617407,27.979687499813735,1.0,21.853857590874973,0.29175274999999967,18.424583,24.02515049977228,25.06043235491146,0.14521292307692318,0.19282400000000166,-18.28364920855803
ZTF18abqyvzy,SN II,16.409985,76.97659720014781,1.0,94.71129728578715,0.14658900000000008,16.339384,2452.0929167000577,125.30058412180996,0.14271845454545448,0.07060099999999991,-17.601439650501817
ZTF18acgvgiq,SN II,17.534445,156.73219910031185,0.12147888198969091,0.0,0.30651330769230695,16.654152,243.65368050010875,0.0,0.20093608333333313,0.8802930000000018,-15.681407877406013
ZTF18absnqyo,SN Ia,18.305323,17.98167819995433,0.8720864905793319,30.799871064988046,0.3725114999999999,18.016447,20.90857640001923,22.89827306429215,0.19162049999999967,0.2888760000000019,-17.86509303016684
ZTF18absdgon,SN Ia,18.365124,26.95254629990086,0.9971439205620038,26.480226872191732,0.3730461249999997,18.288847,24.03931719996035,21.265173876613837,0.2122954285714285,0.07627700000000104,-19.442086702098493
ZTF18absspcp,SN Ia,18.384647,31.829745300114155,1.0,22.20757969182931,0.20389244444444424,18.38052,34.94238430028781,25.68233044968863,0.18524328571428533,0.004127000000000436,-18.866598541596808
ZTF18abukavn,SN Ic-BL,15.930142,17.945752300322056,0.9989483265686779,413.2067641453224,0.4414679999999998,16.322792,17.9857986997813,369.12269541095816,0.39744950000000046,-0.3926499999999997,-19.75572396512656
ZTF18abtnlik,SN Ia,18.874304,20.900277799926698,0.9975329381534788,24.166806555574905,0.2988902857142861,18.850555,17.910544000100344,16.683748061252704,0.2629710000000003,0.023748999999998688,-19.057024620723656
ZTF18abvptts,SN Ia-pec,17.946459,1434.949594900012,1.0,52.399651206448134,0.27845708333333324,17.768219,1405.1104282001033,43.510137770014744,0.23827240000000033,0.1782400000000024,-18.70850709520712
ZTF18abvkmgw,SN Ib,18.944319,9.00037040002644,0.004746132678191807,75.84390185955195,0.8452486666666665,18.857758,11.917696699965745,7.600702011723551,0.16344124999999998,0.08656099999999967,-17.141408005061102
ZTF18abwkzuc,SN Ia,18.63258,11.952430600300431,1.0,18.31697086630962,0.3514759999999993,18.513021,12.02990740025416,29.96853542344008,99.0,0.11955900000000241,-18.59210285674131
ZTF18abvvmdf,SN II,18.968754,12.923240799922496,1.0,18.367047839059012,0.17927924999999956,18.549192,13.080520799849182,32.42776357041859,0.18282866666666564,0.4195619999999991,-16.547086899330193
ZTF18abzrgim,SN II,18.296648,105.82358800014481,0.9996297016032916,6.924350140469395,0.1400814999999998,17.96048,105.82515050005168,3.3802585839364556,0.10964555555555539,0.3361680000000007,-16.45482847458516
ZTF18accnmri,SN IIP,19.4555,2662.7526851999573,0.9866781963182121,0.01770337324048776,0.12627737500000005,18.22488,158.6582985999994,1.0548073526136594,0.142896473684211,1.2306200000000018,-15.175844654217613
ZTF18acbwaxk,SN II,14.578769,1662.7388772997074,1.0,168.99151395235089,0.08645586451612908,13.958308,1662.6468634000048,268.2487722453886,0.06724674928774937,0.6204609999999988,-15.482403282085059
ZTF18acbuemc,SN II,18.540543,14.966458299662918,0.9991879822221938,17.884101543441798,0.10379324999999984,18.499332,64.78644670033827,10.154918961523366,0.19074933333333355,0.04121100000000055,-17.786915351424966
ZTF18acbvcmw,SN Ia,18.176863,42.95141200022772,1.0,11.573027195915042,0.7072786666666661,18.133287,65.81521989963949,10.996934007703178,0.248170777777778,0.04357600000000161,-19.299867374129303
ZTF18acbvgqw,SN Ia,13.911295,68.8171295998618,0.9589534243806686,1627.979979835081,0.8075858749999996,14.008196,68.86333329975605,1262.2248398204183,0.760221444444444,-0.09690099999999902,-18.938916560908076
ZTF18abxbmqh,SLSN-II,19.262316,88.95150469988585,0.9759741818799971,0.0,0.12063200000000131,18.978,129.7234722999856,1.3423438053057086,0.09447346153846134,0.2843159999999969,-20.4671361753728
ZTF18acbwfza,LRN,18.95949,5.969780100043863,0.9996693767136449,5.416784585916674,99.0,18.483402,129.69237270019948,9.860233475426949,0.2077875454545451,0.4760879999999972,-12.15594910865953
ZTF18acbxsge,SN Ia,16.560738,63.88348379964009,0.9556429713019728,149.56644494582062,0.7482968749999999,16.661453,64.86243059998378,101.85881600693935,0.3110673333333332,-0.100715000000001,-19.256772658738306
ZTF18acbyyff,SN Ia,18.585857,17.850324099883437,1.0,12.238036585711278,0.2420757499999997,18.067186,9.004872700199485,31.024607485830447,0.23048133333333354,0.5186710000000012,-18.799749273598312
ZTF18aaklpdo,SN Ia,17.227959,1461.0251274001785,1.0,84.4820273214517,0.30543392307692313,17.160463,2685.345358800143,6.504446499495712,0.5273705217391308,0.06749599999999845,-19.2459462319349
ZTF18acbzvpg,SN IIb,18.849108,64.98015049984679,1.0,25.309407574701073,0.4157306666666667,18.536182,70.91030089976266,14.723316043098228,0.22070692307692305,0.3129260000000009,-16.385874813381122
ZTF18acclexy,SN Ia,18.556023,11.856134299654514,0.9988465668867542,18.588566566123063,0.10442228571428609,18.648844,2483.1790510001592,18.672796813802623,0.23025111627906947,-0.09282100000000071,-19.119543008486747
ZTF18accmkud,SN II,19.346323,57.896435199771076,1.0,0.0,0.187816999999999,18.829454,64.7847799998708,0.857707575330249,0.06032650000000069,0.5168690000000034,-16.82409303016684
ZTF18accngee,SN Ia-91T,19.5301,2675.7493749996647,0.9867259151018993,0.03592438126510836,0.10681757281553404,18.715757,46.95464120013639,15.181537148005653,0.2214437500000003,0.8143430000000009,-18.231937284418816
ZTF18accndxn,SN Ia,17.3084,66.97980319987983,1.0,80.92857964083562,0.3685127692307699,17.1889,61.89916669996455,65.70606745654091,0.15158535294117653,0.11949999999999861,-18.37746596512656
ZTF18accwjiu,SN Ia,18.895327,21.046643499750644,1.0,157.91858147857397,0.2738207499999987,16.999847,87.89952549990267,93.6346695298466,0.16928441025641033,1.8954800000000027,-16.845481957112398
ZTF18acbxmvy,SN Ia,17.94451,61.957997700199485,0.9995545646569266,32.46621186024945,0.7844538,18.073566,65.8915392998606,37.89808656027824,0.346839666666667,-0.1290559999999985,-18.71045609520712
ZTF18accrorf,SN Ia,17.495975,19.034085600171238,0.7222572334583234,63.32033265792861,0.5219499999999995,17.601227,49.783310200087726,0.0,0.29020499999999894,-0.10525200000000012,-18.67444103016684
ZTF18accnlji,SN Ia,18.7886,2635.792916599661,0.9973350649229189,0.10600749905716482,0.09759551376146794,18.702751,44.95012729987502,10.494411429821584,0.17815254545454548,0.08584899999999962,-19.142728620723656
ZTF18acebssa,SN II,17.296381,40.84300919994712,0.999504097829889,18.231916192851354,0.2902121666666666,17.35683,85.75320600019768,26.704317447508622,0.18941835714285737,-0.06044899999999842,-18.220193628821722
ZTF18acefxko,SN Ia,19.4478,2637.7114121001214,0.9817786104085184,0.18115818714860724,0.10451996428571445,18.082804,49.900613399688154,24.427070198581234,0.24912054545454476,1.3649960000000014,-17.603072325445247
ZTF18abupgps,SN Ia-91T,19.125835,22.018472299911082,1.0,26.21449925756006,0.43957600000000124,18.907667,85.82462959969416,2.6419790057899757,0.4551639999999999,0.21816799999999859,-19.01902731600394
ZTF18acemhyb,SN Ia,18.246365,2686.814606499858,0.9999748391649943,21.49315327725896,0.15998168987341782,18.0969,26.11957179987803,24.46601904218654,0.22111739999999996,0.1494649999999993,-18.575719872641873
ZTF18aceqrrs,SN Ic,20.062893,2224.861620400101,0.9767392041534612,0.5283827148551156,0.12472911475409817,18.819538,81.87254629982635,12.978005237072747,0.24737015384615327,1.2433549999999975,-17.739202334810596
ZTF18acefuhk,SN II,18.689669,57.086192100308836,1.0,8.084685774870506,0.20017707692307787,18.491072,63.93475690018386,9.13061090339049,0.13241824999999988,0.19859699999999947,-18.24982135188949
ZTF18accsawg,SN Ia,19.005089,12.018263900186867,0.9019226992199927,15.427596679176135,99.0,19.208876,27.952766200061888,11.119208582214675,99.0,-0.20378699999999839,-19.155027073527027
ZTF18acfwmqj,SN Ia,18.189663,19.015312500298023,1.0,39.773628642255844,0.3294669999999999,18.145279,58.95826390013099,25.167541927799267,0.20889447058823513,0.04438400000000087,-18.59183242153097
ZTF18acnbeuu,SN Ia,18.684122,30.938182899728417,0.9992802737543742,13.224507309381584,0.19249239999999973,18.639841,42.9220833000727,12.027967895231527,0.15465089999999987,0.044280999999998016,-19.51899493233662
ZTF18aceyjco,SN Ia,18.654367,32.006608800031245,0.9990667020151551,16.69208926721216,0.6655359999999995,18.695301,39.0275925998576,19.248478879738357,0.35286839999999986,-0.040934000000000026,-19.10871338395107
ZTF18achdidy,SLSN-I,18.639277,32.02659730007872,0.9021011194727743,0.5939419692321667,0.22639700000000004,18.751398,55.8960648002103,0.0,0.30365983333333385,-0.11212099999999836,-20.58177709554682
ZTF18aceynvm,SN Ia,17.999588,18.003993100021034,0.9992345957803479,52.84802599641449,0.5389156666666667,17.971712,53.92743050027639,33.850672071416305,0.2980544166666664,0.027875999999999124,-18.822496872641874
ZTF18achtnvk,SN II,18.938955,30.981562500353903,1.0,10.042648555166599,0.15758311111111134,18.813484,68.87304400000721,3.89071583268443,0.08086558620689657,0.125471000000001,-17.23146103016684
ZTF18acnmifq,SN IIb,18.77831,47.041435200255364,0.9637816511560757,10.600821733922004,0.232382,18.796564,79.78874999983236,16.43557160996711,0.16493815789473673,-0.018253999999998882,-18.698420374129302
ZTF18acnbgpw,SN Ia-91T,17.617193,73.96732639987022,0.9995502168207595,32.465504597919775,0.4175615555555557,17.774101,84.98227999964729,34.53101714717875,0.31099246153846194,-0.15690800000000138,-19.244736520998245
ZTF18acdvvgx,SN II,17.882624,2620.911562500056,0.9954402687968277,0.0,0.07297631893687716,17.361933,225.6908912002109,6.003350501540741,0.09844592105263121,0.5206909999999993,-16.882375460241143
ZTF18acnncve,SN Ib,19.032848,26.000729199964553,0.9992524136980139,18.63443752287178,0.4803549999999994,18.676083,47.95804399996996,8.71955666647782,0.3180545714285721,0.3567650000000029,-17.369068128431685
ZTF18acnnxor,SN Ia,18.580376,13.977986100129783,1.0,0.0,99.0,18.508894,47.97722219955176,15.449085190683933,0.2135974000000001,0.0714819999999996,-19.095190008486746
ZTF18acnbenl,SN Ia,18.185747,32.06539360014722,0.9999501881986402,17.110642543632824,0.4273029999999999,18.235025,1651.7371296999045,21.01331332368699,0.26505559999999984,-0.04927800000000104,-19.03893585674131
ZTF18acnnevs,SLSN-II,18.890535,1651.7761341999285,0.9999868129146625,2.4693040758395015,0.1383720000000001,18.595623,1651.7370833000168,4.357351710681423,0.1482293799999998,0.29491200000000006,-20.67474790976567
ZTF18acptgzz,SN Ia,19.2702,6.837337899953127,1.0,482.91325227394736,0.3677000000000004,18.890385,48.813298699911684,8.591763723562416,0.1877777500000004,0.3798150000000007,-18.661128620723655
ZTF18acpuxuh,SN Ia,18.655518,27.73129629995674,0.8472492586387993,18.904624788964274,0.5242813333333322,18.735348,32.91991900000721,7.801064330127645,0.23512320000000103,-0.07982999999999763,-19.482774046514777
ZTF18aceexmi,SN Ia,19.450745,2697.78609960014,0.9963356880983271,0.0,0.12451421428571449,18.8768,41.771354199852794,11.259333107203945,0.16342363636363544,0.5739450000000019,-18.709371073527027
ZTF18acmyxfx,SN Ia,18.754702,51.7630440001376,1.0,13.89643812765459,0.6797592499999991,18.458979,55.91862270003185,30.48135193493873,0.2981123999999998,0.2957230000000024,-18.296170325445246
ZTF18acqwdla,SN II,16.95802,67.68469909997657,1.0,130.38663293576332,0.405690333333333,16.928926,78.85311339981854,102.18624687162574,0.1556411428571425,0.02909400000000062,-18.437886230238124
ZTF18acqqyah,SN Ia,15.369639,1648.7262962996028,0.9999472193734088,380.1294688772662,0.3639057499999999,16.037428,168.77427079994231,499.13341194066817,0.3941483157894738,-0.6677889999999991,-18.950372207684552
ZTF18acqsfxh,SN Ia,19.5843,29.01821759995073,1.0,2.8290725055322317,0.15858412500000085,18.589064,43.019814800005406,17.275354300921887,0.15829568421052617,0.9952359999999985,-16.683774452823116
ZTF18acrcizr,SN Ia,17.972868,39.855185199994594,1.0,2.722352134933055,0.7860803333333344,17.794874,45.78513879980892,45.40702368515779,0.24929711111111175,0.1779939999999982,-18.45331064240375
ZTF18acrknyn,SN Ia,18.968077,22.79340279987082,1.0,0.0,0.6791152499999997,18.67618,43.84760419977829,24.20055541162487,0.1446167142857142,0.2918970000000023,-18.417529273598312
ZTF18acrcyqw,SN IIb,17.887835,42.79540510009974,1.0,0.0,99.0,17.894865,78.80304399970919,60.23182769163779,0.19947819999999983,-0.007030000000000314,-18.282581030166842
ZTF18acrdmmw,SN Ia,17.300156,60.9538888996467,1.0,69.33662326273962,0.5110168749999997,17.493492,92.77011569961905,59.47976845429287,0.43074590909090915,-0.19333599999999862,-19.35481009520712
ZTF18acrheel,SN Ibn,17.421621,22.04444450000301,0.9175273657073948,0.0,1.054587333333335,17.956966,20.029583299998194,527.8470608287478,0.4810789999999997,-0.5353450000000031,-19.59275513173775
ZTF18acrtvmm,SN II,17.768167,43.76748849963769,1.0,3.7077833973914025,0.14393642857142858,17.65167,89.78483800031245,53.949468824803056,0.08973623076923112,0.11649699999999896,-17.242663308782546
ZTF18acrlmvt,SN Ia,18.531523,32.74755789991468,1.0,6.807033412860267,0.3761885000000005,18.298874,72.83503470011055,22.84144826111723,0.18088876190476202,0.23264899999999855,-19.447532210254806
ZTF18acsohut,SN Ia,18.925701,29.831458299886435,0.7416682969332046,15.002751372910003,0.8302356666666668,19.05444,31.768159699626267,11.099154157985613,0.2633355999999999,-0.1287389999999995,-19.23441507352703
ZTF18acrxppd,SN Ia,16.832544,60.965324100106955,0.9990827232023334,112.73389809735677,0.4909369000000002,17.177464,73.91068289987743,49.69847440247995,0.6365043333333334,-0.3449200000000019,-19.215605460339702
ZTF18acszayr,SN II,17.0066,45.006145799998194,1.0,0.0,0.24988581818181868,17.177567,1388.1799884000793,56.98391794047734,0.38223900000000044,-0.17096700000000098,-17.764612547196627
ZTF18acskxpn,SN Ia,18.383808,21.154618099797517,1.0,27.561628373886396,0.13106749999999975,18.320423,1838.9779166998342,0.2276441551560499,0.18570142465753445,0.0633849999999967,-18.438276872641875
ZTF18acuefvt,SN Ia,18.675123,33.00723380036652,0.9984001891488649,15.827573466024877,0.5397935,18.519838,40.976504700258374,10.125115204409207,0.17926962499999988,0.15528499999999923,-18.876740184615905
ZTF18acrgunw,SN Ia,18.35395,26.97173610003665,1.0,0.0,0.4486124999999994,18.299816,37.97494210023433,11.044205992711973,0.1681522499999999,0.05413400000000124,-19.577378620723653
ZTF18acsxpmp,SN Ia,18.597527,24.851666699629277,0.9991538497973164,0.0,99.0,18.510244,36.941701400093734,13.172398494332294,0.21280249999999987,0.08728299999999933,-18.96665703493099
ZTF18acsxwdi,SLSN-II,18.115664,69.95374999986961,0.8432409903043234,3.383011204134781,0.12366325000000034,18.082174,46.93115740036592,9.404764819933176,0.0921116363636365,0.033490000000000464,-20.427654291878742
ZTF18acsyanq,SN Ia,17.595844,47.89733800012618,0.8262981464242097,23.009641639208198,0.39781900000000014,17.608763,36.93806710001081,50.328148245071546,0.44546771428571474,-0.012919000000000125,-19.455028325445248
ZTF18acslbve,SN Ia,18.51948,30.899814799893647,1.0,3.0503030387636003,0.4106777499999996,18.350464,46.903287099674344,15.419618044944714,0.22622744444444484,0.16901600000000272,-18.13548609520712
ZTF18acslpba,SN Ia,17.119385,24.99486119998619,0.919442439891722,0.0,0.6035037499999998,16.849543,34.88734949985519,128.26654947550185,0.2989954999999993,0.2698420000000006,-18.43572673189381
ZTF18acszaiy,SN II,18.059214,70.96564819989726,0.9997758567676459,6.488055144402129,0.11718766666666684,17.902023,83.89137730002403,21.274565275786554,0.29045687499999984,0.15719100000000097,-17.48650834712534
ZTF18acsofdh,SN Ia,18.197824,25.97484949976206,1.0,0.0,0.42347724999999947,18.287477,35.01699069980532,22.31627177185285,0.28981250000000003,-0.08965299999999843,-19.477742008486747
ZTF18acsyzca,SN Ia,15.554136,33.08871530042961,1.0,0.0,0.5376514,15.330636,51.01797459973022,548.0077385692082,0.7509661666666668,0.2234999999999996,-18.424767693436806
ZTF18acurlbj,SN Ia,17.447264,40.978171300143,0.997930861915331,30.627529214077718,0.32582462499999965,17.573563,35.000416699796915,10.617071326364634,0.18584750000000008,-0.1262989999999995,-19.20770209520712
ZTF18acsjrbc,SN Ic,19.140724,4.097939800005406,1.0,0.0,99.0,18.554726,34.94482639990747,22.72914607251212,0.1986665333333337,0.585998,-16.856288611781928
ZTF18acuqskr,SN II,18.265388,47.785081000067294,0.9989383071300071,15.004918407667093,0.3257308333333331,18.225683,47.77991899987683,20.35073066279631,0.20664799999999994,0.039705000000001434,-18.141402367087736
ZTF18acuixmb,SN Ia,18.53359,26.895092600025237,1.0,0.0,0.4397274000000003,18.193806,48.85208329977468,22.23717575644704,0.38863614285714326,0.33978400000000164,-18.40590035188949
ZTF18acusbdy,SN Ia,18.341766,42.87440969981253,1.0,27.058199827082905,99.0,18.198019,60.70346060022712,31.861756955887028,0.3543333333333337,0.14374700000000118,-19.043840273598313
ZTF18acuscgc,SN Ia,18.69408,28.922673599794507,0.9116030142962941,25.20645736535121,0.6104215000000002,18.692928,28.70630779955536,15.29811772861058,0.3075980000000005,0.001152000000001152,-18.691526273598313
ZTF18acuscrr,SN Ia,18.49042,28.92498840019107,1.0,14.912400287215199,0.45343275000000016,18.52723,31.759201399981976,20.772016478272565,0.3325195999999998,-0.03680999999999912,-18.895186273598313
ZTF18acdyypo,SN Ia,17.530172,606.1654051002115,1.0,0.0,0.6252259999999993,16.91244,2398.233911999967,0.0,0.4991551111111118,0.6177320000000002,-19.133462659252125
ZTF18acvgjqv,SN IIn,19.00904,160.73072909982875,1.0,3.286025090706695,0.1148701875,18.850084,422.83464120002463,2.124670049925036,0.16519299999999984,0.15895599999999988,-18.946283035132495
ZTF18acvwmpw,SN Ia,18.025705,46.941030100453645,0.9785910713540443,31.997657544120987,0.4262075,18.144382,138.70394679997116,21.153596073268083,0.21100080000000004,-0.1186770000000017,-19.64986100848675
ZTF18acusrws,SN Ia,16.905193,110.77468750020489,1.0,83.27584811623571,0.5090418999999997,17.05799,87.70504629984498,61.77828179763639,0.34544644444444433,-0.15279699999999963,-18.78067296512656
ZTF18acvwbos,SN Ia,17.431162,106.8926967997104,1.0,0.0,0.284537571428572,17.086164,109.88961800001562,52.888182622167555,0.16501213043478233,0.34499800000000036,-18.11456034712534
ZTF18acvguyi,SN Ia,17.346973,81.79234950011596,0.9996975548562402,45.34016048393825,0.19246913793103423,17.425367,81.79306709999219,68.26866663799338,0.14951571428571464,-0.07839400000000296,-19.07920564240375
ZTF18acwutbr,SN Ia,17.43872,26.827986099757254,0.9499782239968909,49.26585338685442,0.5722549999999998,17.140179,54.91143520036712,58.93459096714304,0.3026164000000001,0.29854100000000017,-15.928359499318152
ZTF18acwwonp,SN Ia,17.039392,43.00234949961305,0.9994446635994885,77.60544081919292,0.5434785555555557,16.968054,117.73111109994352,81.95626527767286,0.40624435714285745,0.07133800000000079,-18.597057795466085
ZTF18acwyowc,SN Ia,17.996058,39.93473380012438,1.0,32.43774243390006,0.6281493999999995,18.243488,43.00234950007871,22.85441156594424,0.4934666666666671,-0.24742999999999782,-19.568126034930987
ZTF18acxgoki,SN Ic-BL,19.262356,17.981249999720603,1.0,0.0,0.20513849999999945,18.712631,22.011446699965745,13.921715030364682,0.17132350000000063,0.5497250000000022,-16.90806003016684
ZTF18acyaher,SN Ia,18.018744,1953.8485069000162,0.9969328221499987,0.26405913816318194,0.4505713333333337,17.8108,1740.1856017997488,56.25968087355878,0.2111703846153853,0.20794400000000124,-19.06802124858086
ZTF18aczdetm,SN Ia,16.578718,98.72884260024875,0.9600693482187781,105.48998351412564,0.49929955555555594,16.667261,87.9045254997909,114.63821154049208,0.29015218750000016,-0.08854300000000137,-18.893388063021806
ZTF18acybdar,SN Ia,17.831491,39.9508102000691,0.9997839141119579,40.6636948205279,0.32308383333333346,17.987131,146.67570599960163,35.34420284291035,0.23569633333333312,-0.15564000000000178,-19.594072722786358
ZTF18acyxnyw,SLSN-I,18.241016,147.66796289989725,0.960659854045479,9.069983865383305,0.17692944444444494,18.275034,137.72918989975005,10.231812175577172,0.19796464705882375,-0.03401800000000321,-20.08621885096178
ZTF18acwwowy,SN Ia,17.536806,41.93856480019167,1.0,0.0,0.540155,17.706264,54.9663773002103,28.946218455862564,0.2776641111111115,-0.16945800000000233,-19.331431361046086
ZTF18acynmcp,SN Ia,18.040014,14.942465299740434,1.0,0.0,0.33297599999999977,18.336859,19.00964119983837,0.0,0.14127175000000047,-0.29684500000000114,-19.30172265206079
ZTF18adaadmh,SN Ia,17.520208,28.076620399951935,0.9980135872397891,63.260491373488115,0.5125209999999996,17.614935,30.988414299674332,43.34760215768714,0.7993900000000007,-0.0947269999999989,-19.000397363205618
ZTF18aczbkqp,LBV,17.866877,20.991018500179052,1.0,230.19513266382938,0.46295885714285745,18.081442,18.83408570010215,225.28707234801345,0.23160049999999988,-0.21456500000000034,-15.77778913856731
ZTF18acxyarg,SN Ia,17.40915,46.89244219986722,1.0,71.6719986196458,0.84291625,17.408182,74.79173609986901,57.10838078055752,0.4305538888888891,0.000968000000000302,-18.86979607419669
ZTF18aczeesl,SN Ia,16.285913,187.7232408002019,1.0,166.99927700175823,0.23295143478260844,16.41886,140.8107175999321,119.43611010165918,0.31667500000000026,-0.13294699999999793,-18.150565599043553
ZTF18aczemzj,SN Ia,18.388971,7.024675899650902,1.0,171.2511992402426,99.0,18.141644,29.00982639985159,23.122439104847718,0.21834340000000055,0.24732700000000207,-18.26599509520712
ZTF19aacjbsj,SN IIn,17.666454,504.8393518002704,0.964364218462209,1.5345395730141,0.06639503225806438,17.083073,540.7923379996791,4.259828687601785,0.055732044444444524,0.5833810000000028,-19.073678791701028
ZTF18aczqtpt,SN Ia,18.234024,24.032175899948925,1.0,0.0,99.0,18.301188,32.922141200397164,22.274028380066824,0.27887966666666664,-0.06716399999999823,-19.120337527213305
ZTF18acvwdkk,SN II,19.601135,60.90769670018926,1.0,0.87798188016104,0.10616075000000169,18.889927,94.83887729980052,3.305466246389499,0.1872346428571429,0.7112079999999992,-15.367620253614994
ZTF18aczqzrj,SN Ic,18.024557,46.91664359997958,0.9818203672127784,54.432003704355864,0.5599194999999995,17.813747,49.789224500302225,39.181940492784854,0.3185253750000001,0.21081000000000216,-18.29784553445065
