ztf_id,label,redshift,dq_total_points,dq_g_frac,dq_r_frac,dq_span,dq_max_gap,dq_mean_gap,dq_frac_imputed,dq_log_n,dq_sampling_density,g_peak,g_duration,g_nobs,g_wmean,g_rise,g_time_to_peak,g_fall,g_stability,g_skew,g_kurt,g_asymmetry,r_peak,r_duration,r_nobs,r_wmean,r_rise,r_time_to_peak,r_fall,r_stability,r_skew,r_kurt,r_asymmetry,peak_color,duration_ratio,abs_mag_g
ZTF18aawyjjq,SN II,0.04,51,0.27450980392156865,0.7254901960784313,108.82571760006249,17.878194500226527,2.17651435200125,0.0,1.7075701760979363,0.46863922540282626,18.67445,34.90674770018086,14,19.11762628571429,20.66114941654841,3.0631597000174224,-8.073317192096027,0.1536652307692306,1.364382717765356,1.2805334692850137,0.0961939245037871,18.74385,105.83298610011116,37,19.277245999999995,4.111728011893229,11.999930600170046,-2.393482575621264,0.0951177222222219,0.3112522701357877,-1.271585410521355,0.12788596232142924,-0.06939999999999813,0.3298286194737181,-17.49596603016684
ZTF18aaxdrjn,SN Ia,0.0339,34,0.38235294117647056,0.6176470588235294,43.02238419977948,6.0209605996496975,1.3037086121145298,0.0,1.5314789170422551,0.7902862807908789,16.928713,31.00430559972301,13,17.83070930769231,88.25509190478932,6.996724599972367,-62.88226416983698,0.2586800000000003,0.6650206995387489,-1.019112452485241,0.2914381336480772,17.034039,43.02238419977948,21,17.742447238095238,111.45605445363148,10.000960600096732,-38.247491253113125,0.18416760000000015,0.43784068462898373,-0.3089311331056148,0.30286279360144897,-0.10532600000000159,0.7206552164973211,-18.882401564542445
ZTF18aaxiuyp,SN Ic,0.0303,15,0.3333333333333333,0.6666666666666666,44.85111110005528,14.94165510032326,3.203650792861091,0.0,1.1760912590556813,0.33443987522488633,18.902029,17.960706000216305,5,19.249636599999995,6.6750653289165,6.085046300198883,-12.03805121079503,0.24263525000000108,0.44262075674897317,-1.0120149169580268,0.5123964860823652,18.53066,44.85111110005528,10,19.1189029,20.252151843287166,11.855659699998796,-9.309705054240158,0.3072632222222222,0.831941587831198,-0.615120522947227,0.3593119414022777,0.37136899999999784,0.4004517515775472,-16.66530021603856
ZTF18aaxsioa,SN Ia,0.03,41,0.43902439024390244,0.5609756097560976,95.94071759982035,7.879409800283611,2.3985179399955086,0.0,1.6127838567197355,0.42734723093291493,16.848797,95.94071759982035,18,18.862622499999997,139.18674416673585,11.999548600055277,-20.78385287034996,0.3726002941176469,-0.4079774377046063,-1.426538642259761,0.14295188812641937,16.853004,92.85092590004206,23,18.450779956521735,110.08242644980257,14.97741900011897,-22.17338194522642,0.27137640909090927,-0.07290353109570608,-1.4415321920648987,0.19233009525777198,-0.004206999999997407,1.0332769077941621,-18.69692534712534
ZTF18aayjvve,SN Ia,0.04727,24,0.375,0.625,76.90377310011536,9.970636599697173,3.3436423087006677,0.0,1.380211241711606,0.31207831595929847,17.695168,69.89902770007029,9,18.983108333333334,63.88917277987721,11.957129599992186,-13.303001892432455,0.6808065000000001,0.4212668619990604,-1.5191572752105702,0.20636413359016395,17.590485,73.90653929999098,15,18.77516486666667,49.55838208171238,15.012708299793303,-13.767328091636235,0.3288164285714283,-0.04941493646665979,-1.5671193929407174,0.25491138961129756,0.10468299999999786,0.9457759538211638,-18.837876085041596
ZTF18aayjyub,SN Ia,0.03,32,0.28125,0.71875,71.92434029979631,13.951805599965155,2.320140009670849,0.0,1.505149978319906,0.4449119709213464,17.20425,27.000740699935704,9,17.837720999999995,110.60420373358106,8.995972199831158,-30.171446266771724,0.29778587499999976,0.7927870885161054,-0.7284443840082173,0.4996438693326672,17.262241,71.90369219984859,23,18.011315521739128,65.93727016686472,14.994965299963951,-18.58774635951841,0.17980172727272728,0.5129062210254601,-0.9437202354598795,0.26349149096839747,-0.057991000000001236,0.3755125762511617,-18.341472347125343
ZTF18aaxvpsw,SN Ia,0.0916,17,0.47058823529411764,0.5294117647058824,29.95613420009613,3.016180600039661,1.8722583875060081,0.0,1.2304489213782739,0.5674964561997938,18.65021,29.95613420009613,8,19.143236624999997,13.718365288284291,11.961886500008404,-12.550702688885528,0.2629374285714278,0.3045766150434226,-1.4034020306936474,0.6647616893675464,18.672396,29.91173609998077,9,18.966547555555554,13.09361101850081,14.977083299774677,-10.283953419488574,0.2164122500000003,0.9354129509078734,-0.43524534694915307,1.002841077066619,-0.02218599999999782,1.0014843036849135,-19.31938344186628
ZTF18aaykjei,SN Ia-pec,0.097,35,0.22857142857142856,0.7714285714285715,95.84944439958781,8.98569449968636,2.81910130587023,0.0,1.5440680443502757,0.365156002929846,19.158302,86.93203700007871,8,19.851489125,3.698494085657868,17.916527800261974,-2.3837077524234336,0.27638071428571465,0.31713723593516124,-1.5941750396625576,0.25960147230659786,18.520172,95.84944439958781,27,19.310748444444442,12.705969204663875,21.06358789978549,-4.032601304714856,0.14352157692307715,0.05758469196858138,-1.048450446930238,0.28165202466914535,0.6381300000000003,0.9069644330713779,-18.93567274485826
ZTF18aaxwjmp,SN Ia,0.08,28,0.32142857142857145,0.6785714285714286,45.89146990003064,6.029803200159222,1.6996840703715053,0.0,1.4471580313422192,0.6101351745976936,18.689339,23.83363420004025,9,18.993438666666666,12.492655523799268,11.83672450017184,-14.270264120463342,0.22717374999999906,0.4879596314088962,-1.464099473470432,0.9866477948318367,18.714363,45.89146990003064,19,19.205653315789473,17.93333623384904,11.880277799908072,-6.34711795692216,0.1718734444444444,0.33496533569606757,-1.227011561726664,0.3493049512917619,-0.02502399999999838,0.5193478058549686,-18.986227008486747
ZTF18aaydmkh,SN Ia,0.0845,15,0.3333333333333333,0.6666666666666666,35.89162029977888,7.998229099903256,2.5636871642699197,0.0,1.1760912590556813,0.4179248491629789,19.121855,21.846689800266176,5,19.4201224,8.082009543952658,11.873923600185663,-10.271455167501864,0.3167212499999996,0.2013207997195086,-1.7439389218729977,1.1906349113137535,18.737803,35.89162029977888,10,19.201375199999998,28.080583111272432,6.015104099642485,-6.411684862393948,0.20675055555555488,0.2784814459780156,-1.0640218839076414,0.20133217873692466,0.3840520000000005,0.6086849692991088,-18.67254461827549
ZTF19aanbojt,SN Ia,0.048,31,0.6451612903225806,0.3548387096774194,45.84439820004627,5.014317200053483,1.528146606668209,0.0,1.4913616938342726,0.6762003912610791,17.453047,40.98388889990747,20,18.579229249999997,38.90920125347461,4.999710599891841,-26.28058279178183,0.20250736842105235,0.1531789008898162,-1.4191734900657256,0.13894191381020557,17.481459,35.004594900179654,11,17.940126363636363,60.0415487119965,9.880787100177258,-19.175216481529038,0.2224160999999995,0.04963993425462354,-1.1811433218367104,0.39328381982671895,-0.028411999999999438,1.1708145463982251,-19.113275260404965
ZTF18aaytovs,SN Ia-91T,0.076,25,0.4,0.6,83.85399310011417,14.98842589976266,3.4939163791714236,0.0,1.3979400086720377,0.2981372630657223,18.255867,42.03268520021811,10,18.999592900000003,19.686891568877478,18.883125000167638,-16.188894505945665,0.3333233333333337,0.05511127049544446,-1.5086254519367164,0.8157012417076704,18.169638,83.83123840019107,15,18.858668400000003,22.76523131069033,15.910995300393552,-6.194660490710107,0.23936092857142835,0.4000918626405898,-1.2852882931490976,0.23425998751233834,0.08622899999999944,0.5013964484165644,-19.30831703493099
ZTF18aazixbw,SN Ia,0.0594,17,0.4117647058823529,0.5882352941176471,55.929733800236136,10.997997699771076,3.4956083625147585,0.0,1.2304489213782739,0.3039528144496233,18.291777,26.933877300005406,7,18.946599,27.443837553100646,11.93655090034008,-22.891511027229434,0.430938,0.09343348863214515,-1.6816900990018255,0.7959119233816536,18.334307,55.85041669989005,10,19.2790003,25.732313635388266,11.905266199726611,-8.740198378443077,0.35692066666666694,0.06492546491598584,-1.4326488905821904,0.27091194510034355,-0.04252999999999929,0.48225024792086163,-18.73727129843299
ZTF18aazjztm,SN Ia,0.072,15,0.4,0.6,32.91762730013579,7.889849499799311,2.3512590928668424,0.0,1.1760912590556813,0.4556829039721864,18.63146,25.02777780033648,6,19.1874315,24.49909470286598,8.963206000160426,-14.377750155100026,0.4425875999999995,0.18718273215785858,-1.4377024720240206,0.5579486407513331,18.658287,29.876516200136393,9,19.026517777777777,9.085029817464244,13.009282400365919,-11.592061571704772,0.17192799999999986,0.35173682745282897,-1.1859873521676632,0.7712753943413618,-0.026827000000000822,0.837707369650489,-18.815318555683373
